DELTA_E_AI,RECOMB_STRENGTH,RECOMB_TYPE,RECOMB_NAME,CHARGE_STATE
81664.0,0.20694807927248526,DR,K-LL,88
81325.0,0.38796783042386485,DR,K-LL,89
81389.0,0.19748020010635256,DR,K-LL,89
86381.0,2.54479997823497e-06,TR,KL-LLL,89
86509.0,9.275999887107825e-07,TR,KL-LLL,89
86880.0,8.824699762614687e-06,TR,KL-LLL,89
87159.0,1.4543998062984583e-05,TR,KL-LLL,89
81001.0,0.7377393307147329,DR,K-LL,90
81081.0,0.369268103866683,DR,K-LL,90
81126.0,0.10729149060515261,DR,K-LL,90
86096.0,4.67839999852993e-07,TR,KL-LLL,90
86115.0,5.9920999709258285e-06,TR,KL-LLL,90
86145.0,1.1855999998445885e-07,TR,KL-LLL,90
86256.0,8.102899944892551e-06,TR,KL-LLL,90
86466.0,2.4692999999965008e-09,TR,KL-LLL,90
86582.0,1.059099993606699e-05,TR,KL-LLL,90
86658.0,1.8311999661286663e-05,TR,KL-LLL,90
86823.0,6.435099698792523e-05,TR,KL-LLL,90
91318.0,4.595799999964151e-09,QR,KLL-LLLL,90
91632.0,1.1039999999919317e-08,QR,KLL-LLLL,90
91675.0,6.9784999999275376e-09,QR,KLL-LLLL,90
91956.0,4.2797999997209977e-08,QR,KLL-LLLL,90
92275.0,7.034099999402066e-08,QR,KLL-LLLL,90
75735.0,1.0467129860306155,DR,K-LL,91
75800.0,1.0830169195489863,DR,K-LL,91
80820.0,0.4386651847437143,DR,K-LL,91
80839.0,0.30006338838190266,DR,K-LL,91
80882.0,0.14463759467840012,DR,K-LL,91
80939.0,0.08376439841317526,DR,K-LL,91
80993.0,0.2551237650562349,DR,K-LL,91
81069.0,0.027821736096152863,DR,K-LL,91
81095.0,0.0,TR,KL-LLL,91
81234.0,1.983799999612541e-07,TR,KL-LLL,91
81288.0,2.209999895147349e-05,TR,KL-LLL,91
81338.0,1.6109999996354577e-07,TR,KL-LLL,91
81482.0,5.201199999604641e-08,TR,KL-LLL,91
81571.0,0.00018698977821173112,TR,KL-LLL,91
86074.0,2.8825999979400997e-07,TR,KL-LLL,91
86139.0,6.847299914402924e-06,TR,KL-LLL,91
86270.0,0.0,TR,KL-LLL,91
86289.0,5.580399999483315e-08,TR,KL-LLL,91
86380.0,2.015499993494774e-06,TR,KL-LLL,91
86410.0,1.448299974346965e-05,TR,KL-LLL,91
86447.0,5.678999858760071e-06,TR,KL-LLL,91
86475.0,1.4873999656030488e-05,TR,KL-LLL,91
86661.0,3.6099998188214405e-05,TR,KL-LLL,91
86681.0,2.810599759151745e-05,TR,KL-LLL,91
86882.0,6.312099999448575e-08,QR,KLL-LLLL,91
86947.0,5.6999999999561054e-09,QR,KLL-LLLL,91
91592.0,5.770399999925312e-09,QR,KLL-LLLL,91
91875.0,2.617099999524876e-08,QR,KLL-LLLL,91
92029.0,5.354399999494409e-08,QR,KLL-LLLL,91
92160.0,1.8045999997765185e-08,QR,KLL-LLLL,91
70328.0,0.5039688907317068,DR,K-LL,92
75445.0,2.0362024000902834,DR,K-LL,92
75465.0,0.41643863033977174,DR,K-LL,92
75496.0,0.02100636262317404,DR,K-LL,92
75607.0,1.7994804115363907,DR,K-LL,92
75661.0,6.984899999994754e-10,TR,KL-LLL,92
75780.0,0.0016289980293982104,TR,KL-LLL,92
75857.0,0.004122378315052742,TR,KL-LLL,92
76024.0,0.024200348449007154,TR,KL-LLL,92
80688.0,0.7794472165329055,DR,K-LL,92
80770.0,0.3900975651137633,DR,K-LL,92
80808.0,4.5340999999766345e-09,TR,KL-LLL,92
80816.0,0.11550149406850098,DR,K-LL,92
80920.0,4.733699985511558e-06,TR,KL-LLL,92
80961.0,0.0,TR,KL-LLL,92
80979.0,5.310699736082273e-05,TR,KL-LLL,92
81018.0,9.997599988433101e-07,TR,KL-LLL,92
81025.0,6.774099896233603e-06,TR,KL-LLL,92
81047.0,2.062299997307089e-06,TR,KL-LLL,92
81209.0,3.036799999931944e-08,TR,KL-LLL,92
81236.0,8.877799999860659e-09,TR,KL-LLL,92
81308.0,0.00035303971107904507,TR,KL-LLL,92
81346.0,0.0002293899558903428,QR,KLL-LLLL,92
81428.0,0.0001108799935470627,QR,KLL-LLLL,92
81477.0,0.00010535998211056584,QR,KLL-LLLL,92
86118.0,2.0970999999995507e-10,TR,KL-LLL,92
86235.0,1.1518999894068583e-05,TR,KL-LLL,92
86313.0,2.1714999363664792e-05,TR,KL-LLL,92
86479.0,7.35969934934046e-05,TR,KL-LLL,92
86533.0,6.919899999680647e-08,QR,KLL-LLLL,92
86552.0,2.626199999944692e-08,QR,KLL-LLLL,92
86582.0,3.5502999999862204e-09,QR,KLL-LLLL,92
86695.0,1.3410999999985099e-09,QR,KLL-LLLL,92
91869.0,6.980599999180216e-08,QR,KLL-LLLL,92
69749.0,1.5384141254068227,DR,K-LL,93
69882.0,0.30580993799310274,DR,K-LL,93
69942.0,0.1985748112504289,DR,K-LL,93
70230.0,0.06727298333055458,DR,K-LL,93
75029.0,0.7660589851687699,DR,K-LL,93
75073.0,1.2111235937855278,DR,K-LL,93
75093.0,0.054243107253217245,DR,K-LL,93
75096.0,0.20362909515853442,DR,K-LL,93
75187.0,0.03861779081284931,DR,K-LL,93
75217.0,1.1680022922414928,DR,K-LL,93
75257.0,0.004458484862973026,DR,K-LL,93
75284.0,0.7388299564834617,DR,K-LL,93
75470.0,1.0794654841497948,DR,K-LL,93
75492.0,0.1037147219843579,DR,K-LL,93
75541.0,0.026160210075116635,TR,KL-LLL,93
75607.0,0.006565227479730987,TR,KL-LLL,93
80355.0,0.47507302765047565,DR,K-LL,93
80497.0,0.2679039122476262,DR,K-LL,93
80551.0,0.07947676040964947,DR,K-LL,93
80602.0,0.14080123310837447,DR,K-LL,93
80731.0,4.3979999996474286e-08,TR,KL-LLL,93
80747.0,0.30678170113619785,DR,K-LL,93
80775.0,1.2370999997672802e-07,TR,KL-LLL,93
80836.0,0.00014738994629408286,TR,KL-LLL,93
80838.0,0.026937380416733044,DR,K-LL,93
80888.0,3.4557999998269006e-08,TR,KL-LLL,93
80968.0,7.165893971715942e-05,TR,KL-LLL,93
86082.0,4.1163995827530224e-05,TR,KL-LLL,93
86149.0,1.0882999787154758e-05,TR,KL-LLL,93
69369.0,2.7760431441518567,DR,K-LL,94
69384.0,0.2104138996637484,DR,K-LL,94
69432.0,0.14169194460696233,DR,K-LL,94
69719.0,4.113050715534425,DR,K-LL,94
69739.0,0.006183082049779076,DR,K-LL,94
74674.0,0.0,DR,K-LL,94
