DELTA_E_AI,RECOMB_STRENGTH,INITAL_NAME,TRANSIENT_NAME,CHARGE_STATE
2492.7,0.23550579454461504,1s+2 2s+2 2p-2 2p+2(4)4,1s+1(1)1 2s+2 2p-2 2p+4,10
2452.1,0.09041799702829335,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+2 2p-2 2p+3(3)4,11
2453.9,0.03933730307914104,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+2 2p-1(1)2 2p+4,11
2455.3,0.008355870008221607,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+2 2p-1(1)0 2p+4,11
2464.5,0.04555370289658155,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+2 2p-2 2p+3(3)2,11
2519.9,0.0002943606652440197,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+1(1)2 2p-2 2p+4,11
2536.9,0.0005299506324721984,1s+2 2s+2 2p-1(1)1 2p+2(4)3,1s+1(1)1 2s+1(1)0 2p-2 2p+4,11
2393.7,12.302344286200201,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)5,12
2395.7,2.553924098378901,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)0 2p+3(3)3,12
2396.5,2.2732506079116632,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p+4,12
2409.2000000000003,2.6610466946786353,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)3,12
2409.4,0.033216700524986764,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)5,12
2412.7000000000003,7.901119120346833,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)3,12
2413.6,1.5345364176305125,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)1,12
2418.9,0.005722731918694775,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p+4,12
2449.7,0.0,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)5,12
2451.4,0.04170899881964467,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+4,12
2452.7,0.009409107306360768,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+4,12
