DELTA_E_AI,RECOMB_STRENGTH,INITAL_NAME,TRANSIENT_NAME,CHARGE_STATE
17289.0,1.0420921887133678,1s+2 2s+2 2p-2 2p+2(4)4,1s+1(1)1 2s+2 2p-2 2p+4,40
17134.0,2.178381893059563,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-2 2p+3(3)4,41
17160.0,1.2674604502568563,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-2 2p+3(3)2,41
17359.0,2.7115964160549804e-05,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-1(1)0 2p+4,41
17360.0,0.007500650272222641,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-1(1)2 2p+4,41
17561.0,0.0009378503015261611,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+1(1)2 2p-2 2p+4,41
17628.0,0.0016902059323065347,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+1(1)0 2p-2 2p+4,41
16980.0,4.20491807619986,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)5,42
17016.0,2.62650066843813,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)3,42
17027.0,1.1749355901825889,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(0)1,42
17200.0,0.012686342087580238,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)0 2p+3(3)3,42
17215.0,0.001822692417008356,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)5,42
17226.0,0.005447181148340339,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)1,42
17241.0,0.015122497368282686,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)3,42
17359.0,5.120299999947051e-09,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)5,42
17400.0,0.0011338971730062548,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)3,42
17434.0,0.0019613858293593897,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)1,42
17450.0,1.1867999232701255e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p+4,42
17457.0,0.008740711691311163,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)0 2p-2 2p+3(3)3,42
17598.0,3.4606994079345696e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+4,42
17623.0,0.00015475994837449097,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+4,42
17679.0,1.6289998586959148e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+4,42
17857.0,5.459998763158063e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2p-2 2p+4,42
16639.0,3.924976963091858,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-2 2p+1(3)4,43
16671.0,3.3307103968559715,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-2 2p+1(3)2,43
16842.0,2.51668029915999,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)0 2p+2(4)4,43
16860.0,2.5398483103759366,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)6,43
16876.0,0.9774732847524605,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)2,43
16895.0,1.7560613369884603,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)4,43
16900.0,1.0340535172991987,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(0)2,43
16900.0,0.3442038486175372,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)0 2p+2(0)0,43
16960.0,0.0,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)6,43
17015.0,3.093699625587937e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)4,43
17033.0,0.0019073674620309373,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(0)2,43
17060.0,0.00012410991712167205,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)2,43
17075.0,1.0612999945311984e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-2 2p+2(4)4,43
17094.0,0.004974806146155069,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p+3(3)4,43
17108.0,0.0072619090352707685,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-2 2p+2(0)0,43
17120.0,0.01143518084048255,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p+3(3)2,43
17193.0,0.0001306898930622889,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+3(3)4,43
17219.0,0.0,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)6,43
17235.0,0.0004204689319301098,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+3(3)2,43
17261.0,0.0009847363151910921,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)4,43
17280.0,0.001285474038990821,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)0,43
17283.0,0.00350043115438539,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)2,43
17302.0,0.0037854759893063885,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+3(3)2,43
17310.0,0.007164129332705362,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+3(3)4,43
17439.0,3.508599940665342e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-2 2p+3(3)4,43
17467.0,6.567999785517842e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-2 2p+3(3)2,43
17483.0,9.751193453142637e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p+4,43
17542.0,1.57129935996584e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p+4,43
17670.0,2.3691986515683116e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-1(1)0 2p+4,43
17671.0,7.135097101117823e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-1(1)2 2p+4,43
16291.0,1.133658907657259,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-2,44
16492.0,0.07922866154977311,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)0 2p+1(3)3,44
16506.0,7.911053042158975,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)5,44
16523.0,0.05438679946702138,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)1,44
16536.0,6.968995274459033,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)3,44
16578.0,6.694999999739429e-09,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)5,44
16635.0,0.006619079115078092,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)3,44
16663.0,0.01630344103655278,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)1,44
16690.0,0.09536776078673725,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-2 2p+1(3)3,44
16724.0,5.621620598265413,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(4)5,44
16760.0,2.8635236220883833,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(4)3,44
16773.0,1.560742320563764,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(0)1,44
16781.0,8.351199999643807e-09,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(4)5,44
16837.0,0.0018224918313622775,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(4)3,44
16860.0,0.00012189986195914022,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(0)1,44
16863.0,4.2862999996633763e-08,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)5,44
16880.0,0.008597045671906502,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(0)3,44
16896.0,0.0006248984433767803,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)1,44
16897.0,0.0007087885462519201,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)3,44
16909.0,6.61729823081798e-05,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(4)3,44
16916.0,2.6790999979097077e-07,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(4)5,44
16946.0,0.017601647957441825,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(0)1,44
17006.0,1.1052999619876134e-05,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(4)5,44
17043.0,3.0810998102490914e-05,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(4)3,44
17061.0,0.0013098894147920684,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(0)1,44
17063.0,5.424699999913254e-09,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)5,44
17106.0,0.001996489486327054,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)3,44
17142.0,0.004241522640659063,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)1,44
17156.0,0.01678457506754153,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p+3(3)3,44
17230.0,1.5483999049214166e-05,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)0 2p+3(3)3,44
17245.0,1.1851999968854284e-06,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)5,44
17257.0,1.0848999954592162e-06,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)1,44
17272.0,5.695899309158901e-05,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)3,44
17495.0,0.00015806986654400479,1s+2 2s+2(0)0,1s+1(1)1 2p+4,44
16065.0,1.7443397035147774,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p-1(1)2,45
16067.0,0.1362895064325528,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p-1(1)0,45
16133.0,0.4485209576484222,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-2,45
16212.0,0.17031211561653642,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p-2,45
16285.0,1.6319797357724566,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p+1(3)4,45
16314.0,0.2384197046308142,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+1(3)4,45
16316.0,0.5065291114947669,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p+1(3)2,45
16341.0,4.188877989676097,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+1(3)6,45
16373.0,0.6378146425490654,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+1(3)2,45
16392.0,4.338973354233655,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+1(3)4,45
16416.0,2.4528220162374543,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+1(3)2,45
16418.0,0.002125589424652399,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+1(3)0,45
16436.0,0.24117634305967972,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+1(3)2,45
16443.0,3.9460876132168714,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+1(3)4,45
16506.0,0.08023823446647113,1s+2 2s+1(1)1,1s+1(1)1 2p-2 2p+1(3)4,45
16539.0,0.017066102674886955,1s+2 2s+1(1)1,1s+1(1)1 2p-2 2p+1(3)2,45
16564.0,4.130697053661774,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p+2(4)6,45
16621.0,2.0335088724940413,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p+2(4)4,45
16643.0,0.9242668518449628,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p+2(0)2,45
16668.0,0.7208866819535693,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p+2(4)2,45
16675.0,2.0249882131207886,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p+2(4)4,45
16708.0,0.0010176870903747018,1s+2 2s+1(1)1,1s+1(1)1 2p-1(1)0 2p+2(4)4,45
16710.0,0.3253463761200895,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p+2(0)0,45
