DELTA_E_AI,RECOMB_STRENGTH,INITAL_NAME,TRANSIENT_NAME,CHARGE_STATE
35050.0,0.5751004293380251,1s+2 2s+2 2p-2 2p+2(4)4,1s+1(1)1 2s+2 2p-2 2p+4,59
34824.0,1.1301791920823825,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-2 2p+3(3)4,60
34865.0,0.6335508995219247,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-2 2p+3(3)2,60
35769.0,0.00025378960337865567,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-1(1)2 2p+4,60
35791.0,1.0289997375381324e-05,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+2 2p-1(1)0 2p+4,60
36079.0,0.00014102988789690957,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+1(1)2 2p-2 2p+4,60
36198.0,0.00024637897597086034,1s+2 2s+2 2p-2 2p+1(3)3,1s+1(1)1 2s+1(1)0 2p-2 2p+4,60
34604.0,2.0534191708443013,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)5,61
34657.0,1.206637063718273,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(4)3,61
34678.0,0.49308856595339634,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-2 2p+2(0)1,61
35556.0,0.0004329196285629861,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)3,61
35563.0,2.9848998915983763e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)5,61
35586.0,8.75709843142144e-05,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+3(3)1,61
35616.0,0.0005732795961203928,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p-1(1)0 2p+3(3)3,61
35791.0,4.5715999999781726e-09,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)5,61
35860.0,0.0001534099751870577,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)3,61
35908.0,0.0002793798552433714,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+3(3)1,61
35958.0,0.0011909981094378715,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)0 2p-2 2p+3(3)3,61
36545.0,2.576299997995412e-07,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+2 2p+4,61
36773.0,3.871299995933232e-07,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+4,61
36789.0,1.8102999961773097e-06,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+4,61
36909.0,6.287399989276833e-07,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+4,61
37162.0,2.4034999875420033e-06,1s+2 2s+2 2p-2(0)0,1s+1(1)1 2p-2 2p+4,61
33500.0,2.36772054706797,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-2 2p+1(3)4,62
33544.0,1.9257384719242265,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-2 2p+1(3)2,62
34429.0,0.9770553494079726,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)4,62
34441.0,1.23049104639959,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)6,62
34471.0,0.4695058387557409,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(4)2,62
34506.0,0.7777996897264932,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)0 2p+2(4)4,62
34507.0,0.39875134329957385,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)2 2p+2(0)2,62
34530.0,0.13286095639988418,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p-1(1)0 2p+2(0)0,62
34607.0,0.0,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)6,62
34693.0,1.5137999958045878e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)4,62
34723.0,0.00032844955711719203,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(0)2,62
34757.0,1.111599996693715e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-2 2p+2(4)2,62
34795.0,3.492799996646294e-07,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-2 2p+2(4)4,62
34847.0,0.001361778643912654,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-2 2p+2(0)0,62
35426.0,0.00010112995412596475,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p+3(3)4,62
35468.0,0.0004440993375633524,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+2 2p+3(3)2,62
35575.0,9.391199695006867e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+3(3)4,62
35601.0,0.0,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)6,62
35641.0,2.620499791900729e-05,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+3(3)2,62
35671.0,0.0001800199348402014,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)4,62
35700.0,0.00010473991229785327,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)0,62
35707.0,0.0002958297526323343,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+3(3)2,62
35762.0,0.0005250185235856775,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+3(3)2,62
35766.0,0.0007713584374791742,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+3(3)4,62
35951.0,8.613399981432109e-07,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-2 2p+3(3)4,62
35993.0,8.239599983103486e-07,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-2 2p+3(3)2,62
36624.0,1.0753999954664818e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)2 2p+4,62
36741.0,4.2125999771664794e-07,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2s+1(1)0 2p+4,62
36915.0,2.337399983034622e-06,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-1(1)2 2p+4,62
36937.0,7.9814999205452e-07,1s+2 2s+2 2p-1(1)1,1s+1(1)1 2p-1(1)0 2p+4,62
32363.0,0.7561379454471213,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-2,63
33299.0,0.013267956112105298,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)3,63
33305.0,4.622778683545463,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)5,63
33331.0,0.018769029381717796,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)2 2p+1(3)1,63
33361.0,4.02059219863496,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p-1(1)0 2p+1(3)3,63
33435.0,3.027299999980004e-09,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)5,63
33511.0,0.004228975061044862,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)3,63
33558.0,0.00936417481667786,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-2 2p+1(3)1,63
33610.0,0.05199334778714983,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-2 2p+1(3)3,63
34270.0,2.3320020237387173,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(4)5,63
34324.0,1.2980475798373703,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(4)3,63
34347.0,0.5667904094488669,1s+2 2s+2(0)0,1s+1(1)1 2s+2 2p+2(0)1,63
34359.0,1.0734999999679854e-08,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(4)5,63
34441.0,7.830799251481683e-05,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(4)3,63
34476.0,1.0527999999892242e-08,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)5,63
34485.0,8.25739996917762e-07,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+2(0)1,63
34498.0,0.0009537784083823742,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(0)3,63
34518.0,3.0515997994122677e-05,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)1,63
34526.0,3.274199865610347e-05,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+2(4)3,63
34569.0,4.480299994103853e-07,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(4)3,63
34573.0,1.3485999997324612e-07,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(4)5,63
34623.0,0.0028140672560959426,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p-1(1)1 2p+2(0)1,63
34702.0,7.174799920110155e-06,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(4)5,63
34756.0,8.624799992641186e-07,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(4)3,63
34783.0,0.00021808985640804938,1s+2 2s+2(0)0,1s+1(1)1 2p-2 2p+2(0)1,63
35398.0,1.6512999999951288e-09,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)5,63
35469.0,0.00020824993790218298,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)3,63
35519.0,0.00040035961322000324,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)2 2p+3(3)1,63
35566.0,0.0015516942530388524,1s+2 2s+2(0)0,1s+1(1)1 2s+1(1)0 2p+3(3)3,63
35671.0,2.63359998652713e-06,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)3,63
35679.0,3.6323999984242245e-07,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)5,63
35702.0,1.633699999465281e-07,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)2 2p+3(3)1,63
35733.0,2.9628999894399327e-06,1s+2 2s+2(0)0,1s+1(1)1 2p-1(1)0 2p+3(3)3,63
36691.0,3.933599954055536e-06,1s+2 2s+2(0)0,1s+1(1)1 2p+4,63
32018.0,1.2872100328665714,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p-1(1)2,64
32041.0,0.07853893920788861,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p-1(1)0,64
32136.0,0.32352696990802216,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-2,64
32264.0,0.11245202820303102,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)0 2p-2,64
32992.0,1.28585527970204,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p+1(3)4,64
33037.0,0.33028541391329114,1s+2 2s+1(1)1,1s+1(1)1 2s+2 2p+1(3)2,64
33046.0,0.13621540725743675,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+1(3)4,64
33071.0,2.7124102140169524,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)3 2p+1(3)6,64
33119.0,0.2607335909465168,1s+2 2s+1(1)1,1s+1(1)1 2s+1(1)2 2p-1(1)1 2p+1(3)2,64
